"n_facture";"id";"date_facture";"montant"
"825";"641";"16/11/2018";"0"
"826";"640";"16/11/2018";"0"
"827";"526";"17/11/2018";"0"
"828";"283";"17/11/2018";"0"
"829";"642";"17/11/2018";"0"
"830";"643";"17/11/2018";"0"
"831";"644";"22/11/2018";"0"
"832";"645";"22/11/2018";"0"
"833";"646";"22/11/2018";"0"
"834";"53";"23/05/2018";"0"
"835";"53";"22/11/2018";"0"
"836";"647";"22/11/2018";"0"
"837";"648";"22/11/2018";"0"
"838";"649";"22/11/2018";"0"
"839";"652";"22/11/2018";"0"
"840";"651";"22/11/2018";"0"
"841";"362";"22/11/2018";"0"
"842";"330";"22/11/2018";"0"
"843";"654";"22/11/2018";"0"
"844";"653";"22/11/2018";"0"
"845";"249";"22/11/2018";"0"
"846";"432";"22/11/2018";"0"
"847";"655";"22/11/2018";"0"
"848";"657";"22/11/2018";"0"
"849";"651";"23/11/2018";"0"
"850";"658";"23/11/2018";"0"
"851";"659";"23/11/2018";"0"
"852";"353";"23/11/2018";"0"
"853";"660";"23/11/2018";"0"
"854";"197";"23/11/2018";"0"
"855";"661";"24/11/2018";"0"
"856";"641";"24/11/2018";"0"
"857";"614";"24/11/2018";"0"
"858";"662";"24/11/2018";"0"
"859";"663";"24/11/2018";"0"
"860";"155";"26/11/2018";"0"
"861";"664";"26/11/2018";"0"
"862";"665";"26/11/2018";"0"
"863";"666";"26/11/2018";"0"
"864";"668";"26/11/2018";"0"
"865";"667";"26/11/2018";"0"
"866";"669";"26/11/2018";"0"
"867";"670";"27/11/2018";"0"
"868";"662";"27/11/2018";"0"
"869";"669";"27/11/2018";"0"
"870";"671";"27/11/2018";"0"
"871";"672";"27/11/2018";"0"
"872";"671";"28/11/2018";"0"
"873";"673";"28/11/2018";"0"
"874";"210";"28/11/2018";"0"
"875";"672";"28/11/2018";"0"
"876";"674";"28/11/2018";"0"
"877";"647";"29/11/2018";"0"
"878";"675";"29/11/2018";"0"
"879";"220";"29/11/2018";"0"
"880";"676";"29/11/2018";"0"
"881";"607";"29/11/2018";"0"
"882";"677";"29/11/2018";"0"
"883";"678";"30/11/2018";"0"
"884";"571";"30/11/2018";"0"
"885";"632";"30/11/2018";"0"
"886";"671";"30/11/2018";"0"
"887";"679";"01/12/2018";"0"
"888";"680";"01/12/2018";"0"
"889";"681";"01/12/2018";"0"
"890";"659";"01/12/2018";"0"
"891";"629";"01/12/2018";"0"
"892";"626";"01/12/2018";"0"
"893";"626";"01/12/2018";"0"
"894";"311";"01/12/2018";"0"
"895";"643";"01/12/2018";"0"
"896";"682";"03/12/2018";"0"
"897";"683";"03/12/2018";"0"
"898";"684";"03/12/2018";"0"
"899";"665";"03/12/2018";"0"
"900";"685";"03/12/2018";"0"
"901";"367";"03/12/2018";"0"
"902";"686";"03/12/2018";"0"
"903";"687";"03/12/2018";"0"
"904";"688";"04/12/2018";"0"
"905";"185";"04/12/2018";"0"
"906";"669";"04/12/2018";"0"
"907";"689";"04/12/2018";"0"
"908";"686";"04/12/2018";"0"
"909";"690";"04/12/2018";"0"
"910";"334";"04/12/2018";"0"
"911";"691";"04/12/2018";"0"
"912";"692";"05/12/2018";"0"
"913";"564";"05/12/2018";"0"
"914";"694";"05/12/2018";"0"
"915";"693";"05/12/2018";"0"
"916";"695";"05/12/2018";"0"
"917";"696";"05/12/2018";"0"
"918";"697";"05/12/2018";"0"
"919";"698";"05/12/2018";"0"
"920";"699";"05/12/2018";"0"
"921";"700";"06/12/2018";"0"
"922";"701";"06/12/2018";"0"
"923";"702";"06/12/2018";"0"
"924";"703";"06/12/2018";"0"
"925";"704";"06/12/2018";"0"
"926";"705";"06/12/2018";"0"
"927";"706";"06/12/2018";"0"
"928";"707";"06/12/2018";"0"
"929";"692";"06/12/2018";"0"
"930";"654";"06/12/2018";"0"
"931";"708";"07/12/2018";"0"
"932";"709";"07/12/2018";"0"
"933";"518";"07/12/2018";"0"
"934";"710";"07/12/2018";"0"
"935";"474";"07/12/2018";"0"
"936";"711";"07/12/2018";"0"
"937";"672";"07/12/2018";"0"
"938";"673";"07/12/2018";"0"
"939";"712";"07/12/2018";"0"
"940";"646";"07/12/2018";"0"
"941";"713";"10/12/2018";"0"
"942";"714";"10/12/2018";"0"
"943";"623";"10/12/2018";"0"
"944";"197";"10/12/2018";"0"
"945";"715";"10/12/2018";"0"
"946";"716";"10/12/2018";"0"
"947";"717";"10/12/2018";"0"
"948";"718";"10/12/2018";"0"
"949";"719";"10/12/2018";"0"
"950";"331";"11/12/2018";"0"
"951";"721";"11/12/2018";"0"
"952";"720";"11/12/2018";"0"
"953";"722";"11/12/2018";"0"
"954";"682";"11/12/2018";"0"
"955";"460";"11/12/2018";"0"
"956";"712";"11/12/2018";"0"
"957";"723";"11/12/2018";"0"
"958";"628";"12/12/2018";"0"
"959";"401";"12/12/2018";"0"
"960";"725";"12/12/2018";"0"
"961";"471";"12/12/2018";"0"
"962";"247";"12/12/2018";"0"
"963";"637";"13/12/2018";"0"
"964";"726";"13/12/2018";"0"
"965";"658";"13/12/2018";"0"
"966";"727";"13/12/2018";"0"
"967";"651";"13/12/2018";"0"
"968";"728";"13/12/2018";"0"
"969";"729";"13/12/2018";"0"
"970";"730";"13/12/2018";"0"
"971";"278";"13/12/2018";"0"
"972";"731";"13/12/2018";"0"
"973";"732";"14/12/2018";"0"
"974";"733";"14/12/2018";"0"
"975";"182";"14/12/2018";"0"
"976";"695";"14/12/2018";"0"
"977";"694";"14/12/2018";"0"
"978";"735";"14/12/2018";"0"
"979";"570";"14/12/2018";"0"
"980";"734";"14/12/2018";"0"
"981";"736";"15/12/2018";"0"
"982";"737";"15/12/2018";"0"
"983";"709";"15/12/2018";"0"
"984";"738";"15/12/2018";"0"
"985";"660";"15/12/2018";"0"
"986";"660";"15/12/2018";"0"
"987";"740";"17/12/2018";"0"
"988";"741";"17/12/2018";"0"
"989";"700";"17/12/2018";"0"
"990";"742";"17/12/2018";"0"
"991";"374";"17/12/2018";"0"
"992";"743";"17/12/2018";"0"
"993";"538";"17/12/2018";"0"
"994";"487";"18/12/2018";"0"
"995";"743";"18/12/2018";"0"
"996";"12";"18/12/2018";"0"
"997";"721";"18/12/2018";"0"
"998";"744";"18/12/2018";"0"
"999";"674";"18/12/2018";"0"
"1000";"745";"18/12/2018";"0"
"1001";"742";"18/12/2018";"0"
"1002";"746";"18/12/2018";"0"
"1003";"742";"18/12/2018";"0"
"1004";"747";"19/12/2018";"0"
"1005";"748";"19/12/2018";"0"
"1006";"125";"19/12/2018";"0"
"1007";"462";"19/12/2018";"0"
"1008";"749";"19/12/2018";"0"
"1009";"751";"19/12/2018";"0"
"1010";"750";"19/12/2018";"0"
"1011";"696";"19/12/2018";"0"
"1012";"735";"19/12/2018";"0"
"1013";"326";"19/12/2018";"0"
"1014";"312";"20/12/2018";"0"
"1015";"312";"20/12/2018";"0"
"1016";"754";"20/12/2018";"0"
"1017";"753";"20/12/2018";"0"
"1018";"744";"20/12/2018";"0"
"1019";"727";"20/12/2018";"0"
"1020";"621";"20/12/2018";"0"
"1021";"526";"21/12/2018";"0"
"1022";"40";"21/12/2018";"0"
"1023";"710";"22/12/2018";"0"
"1024";"756";"22/12/2018";"0"
"1025";"757";"24/12/2018";"0"
"1026";"758";"24/12/2018";"0"
"1027";"759";"24/12/2018";"0"
"1028";"459";"24/12/2018";"0"
"1029";"760";"24/12/2018";"0"
"1030";"715";"24/12/2018";"0"
"1031";"761";"24/12/2018";"0"
"1032";"763";"25/12/2018";"0"
"1033";"764";"25/12/2018";"0"
"1034";"762";"25/12/2018";"0"
"1035";"766";"25/12/2018";"0"
"1036";"765";"25/12/2018";"0"
"1037";"745";"25/12/2018";"0"
"1038";"767";"25/12/2018";"0"
"1039";"461";"25/12/2018";"0"
"1040";"187";"25/12/2018";"0"
"1041";"188";"25/12/2018";"0"
"1042";"769";"25/12/2018";"0"
"1043";"756";"25/12/2018";"0"
"1044";"718";"25/12/2018";"0"
"1045";"720";"26/12/2018";"0"
"1046";"461";"26/12/2018";"0"
"1047";"460";"26/12/2018";"0"
"1048";"771";"26/12/2018";"0"
"1049";"772";"26/12/2018";"0"
"1050";"773";"26/12/2018";"0"
"1051";"538";"26/12/2018";"0"
"1052";"343";"27/12/2018";"0"
"1053";"768";"27/12/2018";"0"
"1054";"763";"27/12/2018";"0"
"1055";"700";"27/12/2018";"0"
"1056";"171";"27/12/2018";"0"
"1057";"744";"27/12/2018";"0"
"1058";"775";"27/12/2018";"0"
"1059";"776";"27/12/2018";"0"
"1060";"777";"28/12/2018";"0"
"1061";"778";"28/12/2018";"0"
"1062";"729";"28/12/2018";"0"
"1063";"779";"28/12/2018";"0"
"1064";"780";"28/12/2018";"0"
"1065";"733";"29/12/2018";"0"
"1066";"463";"29/12/2018";"0"
"1067";"747";"29/12/2018";"0"
"1068";"662";"29/12/2018";"0"
"1069";"781";"29/12/2018";"0"
"1070";"647";"31/12/2018";"0"
"1071";"75";"31/12/2018";"0"
"1072";"782";"31/12/2018";"0"
"1073";"784";"31/12/2018";"0"
"1074";"155";"31/12/2018";"0"
"1075";"785";"31/12/2018";"0"
"1076";"691";"31/12/2018";"0"
"1077";"786";"02/01/2019";"0"
"1078";"787";"02/01/2019";"0"
"1079";"788";"02/01/2019";"0"
"1080";"789";"02/01/2019";"0"
"1081";"790";"02/01/2019";"0"
"1082";"320";"02/01/2019";"0"
"1083";"749";"03/01/2019";"0"
"1084";"461";"03/01/2019";"0"
"1085";"791";"04/01/2019";"0"
"1086";"792";"04/01/2019";"0"
"1087";"794";"04/01/2019";"0"
"1088";"793";"04/01/2019";"0"
"1089";"572";"04/01/2019";"0"
"1090";"751";"04/01/2019";"0"
"1091";"791";"05/01/2019";"0"
"1092";"737";"05/01/2019";"0"
"1093";"795";"05/01/2019";"0"
"1094";"710";"05/01/2019";"0"
"1095";"796";"05/01/2019";"0"
"1096";"297";"05/01/2019";"0"
"1097";"138";"05/01/2019";"0"
"1098";"298";"05/01/2019";"0"
"1099";"797";"05/01/2019";"0"
"1100";"799";"07/01/2019";"0"
"1101";"800";"07/01/2019";"0"
"1102";"801";"07/01/2019";"0"
"1103";"745";"07/01/2019";"0"
"1104";"778";"08/01/2019";"0"
"1105";"759";"08/01/2019";"0"
"1106";"759";"08/01/2019";"0"
"1107";"802";"08/01/2019";"0"
"1108";"803";"08/01/2019";"0"
"1109";"575";"08/01/2019";"0"
"1110";"804";"08/01/2019";"0"
"1111";"805";"08/01/2019";"0"
"1112";"806";"08/01/2019";"0"
"1113";"808";"08/01/2019";"0"
"1114";"99";"08/01/2019";"0"
"1115";"807";"08/01/2019";"0"
"1116";"809";"08/01/2019";"0"
"1117";"810";"09/01/2019";"0"
"1118";"811";"09/01/2019";"0"
"1119";"594";"09/01/2019";"0"
"1120";"156";"09/01/2019";"0"
"1121";"812";"10/01/2019";"0"
"1122";"813";"10/01/2019";"0"
"1123";"718";"10/01/2019";"0"
"1124";"814";"10/01/2019";"0"
"1125";"815";"12/01/2019";"0"
"1126";"796";"12/01/2019";"0"
"1127";"801";"12/01/2019";"0"
"1128";"160";"12/01/2019";"0"
"1129";"816";"14/01/2019";"0"
"1130";"817";"14/01/2019";"0"
"1131";"818";"14/01/2019";"0"
"1132";"819";"14/01/2019";"0"
"1133";"820";"14/01/2019";"0"
"1134";"803";"14/01/2019";"0"
"1135";"549";"14/01/2019";"0"
"1136";"821";"14/01/2019";"0"
"1137";"822";"14/01/2019";"0"
"1138";"816";"15/01/2019";"0"
"1139";"349";"15/01/2019";"0"
"1140";"823";"15/01/2019";"0"
"1141";"824";"15/01/2019";"0"
"1142";"825";"15/01/2019";"0"
"1143";"827";"15/01/2019";"0"
"1144";"826";"15/01/2019";"0"
"1145";"829";"15/01/2019";"0"
"1146";"10";"15/01/2019";"0"
"1147";"830";"15/01/2019";"0"
"1148";"828";"16/01/2019";"0"
"1149";"810";"16/01/2019";"0"
"1150";"405";"16/01/2019";"0"
"1151";"831";"16/01/2019";"0"
"1152";"832";"16/01/2019";"0"
"1153";"833";"16/01/2019";"0"
"1154";"811";"16/01/2019";"0"
"1155";"322";"16/01/2019";"0"
"1156";"834";"17/01/2019";"0"
"1157";"732";"17/01/2019";"0"
"1158";"835";"17/01/2019";"0"
"1159";"836";"17/01/2019";"0"
"1160";"837";"17/01/2019";"0"
"1161";"838";"17/01/2019";"0"
"1162";"839";"17/01/2019";"0"
"1163";"840";"17/01/2019";"0"
"1164";"206";"17/01/2019";"0"
"1165";"841";"17/01/2019";"0"
"1166";"184";"17/01/2019";"0"
"1167";"842";"18/01/2019";"0"
"1168";"555";"18/01/2019";"0"
"1169";"843";"18/01/2019";"0"
"1170";"845";"18/01/2019";"0"
"1171";"844";"18/01/2019";"0"
"1172";"838";"19/01/2019";"0"
"1173";"791";"19/01/2019";"0"
"1174";"846";"19/01/2019";"0"
"1175";"847";"19/01/2019";"0"
"1176";"238";"19/01/2019";"0"
"1177";"718";"19/01/2019";"0"
"1178";"829";"19/01/2019";"0"
"1179";"832";"19/01/2019";"0"
"1180";"792";"19/01/2019";"0"
"1181";"262";"21/01/2019";"0"
"1182";"848";"21/01/2019";"0"
"1183";"819";"21/01/2019";"0"
"1184";"830";"21/01/2019";"0"
"1185";"849";"21/01/2019";"0"
"1186";"850";"21/01/2019";"0"
"1187";"851";"21/01/2019";"0"
"1188";"852";"21/01/2019";"0"
"1189";"815";"22/01/2019";"0"
"1190";"853";"22/01/2019";"0"
"1191";"428";"22/01/2019";"0"
"1192";"854";"22/01/2019";"0"
"1193";"855";"22/01/2019";"0"
"1194";"856";"22/01/2019";"0"
"1195";"431";"22/01/2019";"0"
"1196";"857";"22/01/2019";"0"
"1197";"858";"22/01/2019";"0"
"1198";"859";"23/01/2019";"0"
"1199";"483";"23/01/2019";"0"
"1200";"860";"23/01/2019";"0"
"1201";"861";"";"0"
"1202";"861";"23/01/2019";"0"
"1203";"861";"23/01/2019";"0"
"1204";"861";"23/01/2019";"0"
"1205";"861";"23/01/2019";"0"
"1206";"861";"23/01/2019";"0"
"1207";"359";"23/01/2019";"0"
"1208";"239";"24/01/2019";"0"
"1209";"240";"24/01/2019";"0"
"1210";"862";"24/01/2019";"0"
"1211";"863";"24/01/2019";"0"
"1212";"864";"24/01/2019";"0"
"1213";"598";"24/01/2019";"0"
"1214";"865";"24/01/2019";"0"
"1215";"866";"24/01/2019";"0"
"1216";"275";"24/01/2019";"0"
"1217";"868";"24/01/2019";"0"
"1218";"868";"24/01/2019";"0"
"1219";"867";"24/01/2019";"0"
"1220";"250";"24/01/2019";"0"
"1221";"538";"24/01/2019";"0"
"1222";"869";"25/01/2019";"0"
"1223";"722";"25/01/2019";"0"
"1224";"824";"25/01/2019";"0"
"1225";"744";"25/01/2019";"0"
"1226";"870";"25/01/2019";"0"
"1227";"791";"25/01/2019";"0"
"1228";"782";"26/01/2019";"0"
"1229";"872";"26/01/2019";"0"
"1230";"871";"26/01/2019";"0"
"1231";"873";"26/01/2019";"0"
"1232";"826";"26/01/2019";"0"
"1233";"874";"28/01/2019";"0"
"1234";"212";"28/01/2019";"0"
"1235";"875";"28/01/2019";"0"
"1236";"876";"28/01/2019";"0"
"1237";"877";"28/01/2019";"0"
"1238";"880";"28/01/2019";"0"
"1239";"879";"28/01/2019";"0"
"1240";"878";"28/01/2019";"0"
"1241";"814";"28/01/2019";"0"
"1242";"881";"";"0"
"1243";"679";"28/01/2019";"0"
"1244";"607";"28/01/2019";"0"
"1245";"827";"28/01/2019";"0"
"1246";"881";"28/01/2019";"0"
"1247";"640";"28/01/2019";"0"
"1248";"818";"29/01/2019";"0"
"1249";"214";"29/01/2019";"0"
"1250";"882";"29/01/2019";"0"
"1251";"883";"29/01/2019";"0"
"1252";"884";"29/01/2019";"0"
"1253";"885";"29/01/2019";"0"
"1254";"722";"29/01/2019";"0"
"1255";"880";"29/01/2019";"0"
"1256";"887";"29/01/2019";"0"
"1257";"287";"29/01/2019";"0"
"1258";"888";"29/01/2019";"0"
"1259";"316";"29/01/2019";"0"
"1260";"800";"30/01/2019";"0"
"1261";"823";"30/01/2019";"0"
"1262";"855";"30/01/2019";"0"
"1263";"889";"30/01/2019";"0"
"1264";"890";"30/01/2019";"0"
"1265";"891";"30/01/2019";"0"
"1266";"53";"30/01/2019";"0"
"1267";"816";"30/01/2019";"0"
"1268";"577";"31/01/2019";"0"
"1269";"893";"31/01/2019";"0"
"1270";"894";"31/01/2019";"0"
"1271";"895";"31/01/2019";"0"
"1272";"747";"31/01/2019";"0"
"1273";"896";"31/01/2019";"0"
"1274";"897";"31/01/2019";"0"
"1275";"614";"31/01/2019";"0"
"1276";"546";"31/01/2019";"0"
"1277";"718";"31/01/2019";"0"
"1278";"890";"31/01/2019";"0"
"1279";"900";"31/01/2019";"0"
"1280";"899";"31/01/2019";"0"
"1281";"896";"01/02/2019";"0"
"1282";"902";"01/02/2019";"0"
"1283";"841";"01/02/2019";"0"
"1284";"842";"01/02/2019";"0"
"1285";"842";"01/02/2019";"0"
"1286";"554";"01/02/2019";"0"
"1287";"904";"01/02/2019";"0"
"1288";"857";"01/02/2019";"0"
"1289";"905";"02/02/2019";"0"
"1290";"906";"02/02/2019";"0"
"1291";"582";"02/02/2019";"0"
"1292";"686";"02/02/2019";"0"
"1293";"895";"02/02/2019";"0"
"1294";"185";"02/02/2019";"0"
"1295";"907";"04/02/2019";"0"
"1296";"889";"04/02/2019";"0"
"1297";"909";"04/02/2019";"0"
"1298";"691";"04/02/2019";"0"
"1299";"567";"04/02/2019";"0"
"1300";"911";"04/02/2019";"0"
"1301";"910";"04/02/2019";"0"
"1302";"912";"05/02/2019";"0"
"1303";"884";"05/02/2019";"0"
"1304";"469";"05/02/2019";"0"
"1305";"910";"05/02/2019";"0"
"1306";"913";"05/02/2019";"0"
"1307";"888";"05/02/2019";"0"
"1308";"328";"05/02/2019";"0"
"1309";"785";"05/02/2019";"0"
"1310";"914";"05/02/2019";"0"
"1311";"915";"05/02/2019";"0"
"1312";"916";"05/02/2019";"0"
"1313";"917";"05/02/2019";"0"
"1314";"918";"06/02/2019";"0"
"1315";"905";"06/02/2019";"0"
"1316";"116";"06/02/2019";"0"
"1317";"853";"06/02/2019";"0"
"1318";"919";"06/02/2019";"0"
"1319";"920";"02/11/2019";"0"
"1320";"268";"06/02/2019";"0"
"1321";"923";"06/02/2019";"0"
"1322";"925";"06/02/2019";"0"
"1323";"924";"06/02/2019";"0"
"1324";"219";"06/02/2019";"0"
"1325";"924";"07/02/2019";"0"
"1326";"867";"07/02/2019";"0"
"1327";"83";"07/02/2019";"0"
"1328";"40";"07/02/2019";"0"
"1329";"528";"07/02/2019";"0"
"1330";"914";"07/02/2019";"0"
"1331";"885";"07/02/2019";"0"
"1332";"569";"07/02/2019";"0"
"1333";"926";"07/02/2019";"0"
"1334";"861";"07/02/2019";"0"
"1335";"461";"07/02/2019";"0"
"1336";"856";"07/02/2019";"0"
"1337";"556";"08/02/2019";"0"
"1338";"788";"08/02/2019";"0"
"1339";"927";"08/02/2019";"0"
"1340";"919";"08/02/2019";"0"
"1341";"577";"08/02/2019";"0"
"1342";"928";"08/02/2019";"0"
"1343";"890";"08/02/2019";"0"
"1344";"117";"08/02/2019";"0"
"1345";"929";"09/02/2019";"0"
"1346";"906";"09/02/2019";"0"
"1347";"923";"09/02/2019";"0"
"1348";"912";"09/02/2019";"0"
"1349";"902";"09/02/2019";"0"
"1350";"680";"09/02/2019";"0"
"1351";"186";"09/02/2019";"0"
"1352";"887";"09/02/2019";"0"
"1353";"904";"09/02/2019";"0"
"1354";"929";"09/02/2019";"0"
"1355";"433";"11/02/2019";"0"
"1356";"173";"11/02/2019";"0"
"1357";"930";"11/02/2019";"0"
"1358";"930";"01/08/2019";"0"
"1359";"931";"11/02/2019";"0"
"1360";"932";"11/02/2019";"0"
"1361";"933";"11/02/2019";"0"
"1362";"934";"11/02/2019";"0"
"1363";"935";"11/02/2019";"0"
"1364";"809";"11/02/2019";"0"
"1365";"936";"11/02/2019";"0"
"1366";"911";"11/02/2019";"0"
"1367";"819";"11/02/2019";"0"
"1368";"939";"12/02/2019";"0"
"1369";"937";"12/02/2019";"0"
"1370";"278";"12/02/2019";"0"
"1371";"938";"12/02/2019";"0"
"1372";"940";"12/02/2019";"0"
"1373";"915";"12/02/2019";"0"
"1374";"941";"12/02/2019";"0"
"1375";"515";"12/02/2019";"0"
"1376";"944";"12/02/2019";"0"
"1377";"943";"12/02/2019";"0"
"1378";"942";"12/02/2019";"0"
"1379";"934";"12/02/2019";"0"
"1380";"904";"12/02/2019";"0"
"1381";"809";"12/02/2019";"0"
"1382";"570";"12/02/2019";"0"
"1383";"221";"13/02/2019";"0"
"1384";"945";"13/02/2019";"0"
"1385";"946";"13/02/2019";"0"
"1386";"947";"13/02/2019";"0"
"1387";"383";"13/02/2019";"0"
"1388";"948";"13/02/2019";"0"
"1389";"950";"13/02/2019";"0"
"1390";"134";"14/02/2019";"0"
"1391";"852";"14/02/2019";"0"
"1392";"950";"14/02/2019";"0"
"1393";"951";"14/02/2019";"0"
"1394";"947";"14/02/2019";"0"
"1395";"865";"14/02/2019";"0"
"1396";"871";"14/02/2019";"0"
"1397";"952";"14/02/2019";"0"
"1398";"953";"15/02/2019";"0"
"1399";"956";"15/02/2019";"0"
"1400";"954";"15/02/2019";"0"
"1401";"957";"15/02/2019";"0"
"1402";"856";"15/02/2019";"0"
"1403";"856";"15/02/2019";"0"
"1404";"958";"15/02/2019";"0"
"1405";"295";"15/02/2019";"0"
"1406";"825";"15/02/2019";"0"
"1407";"744";"15/02/2019";"0"
"1408";"955";"15/02/2019";"0"
"1409";"959";"16/02/2019";"0"
"1410";"283";"16/02/2019";"0"
"1411";"933";"16/02/2019";"0"
"1412";"960";"16/02/2019";"0"
"1413";"643";"16/02/2019";"0"
"1414";"742";"18/02/2019";"0"
"1415";"536";"18/02/2019";"0"
"1416";"461";"18/02/2019";"0"
"1417";"917";"18/02/2019";"0"
"1418";"961";"18/02/2019";"0"
"1419";"962";"18/02/2019";"0"
"1420";"963";"18/02/2019";"0"
"1421";"649";"19/02/2019";"0"
"1422";"526";"19/02/2019";"0"
"1423";"945";"19/02/2019";"0"
"1424";"964";"19/02/2019";"0"
"1425";"965";"19/02/2019";"0"
"1426";"966";"19/02/2019";"0"
"1427";"722";"19/02/2019";"0"
"1428";"911";"19/02/2019";"0"
"1429";"967";"19/02/2019";"0"
"1430";"968";"19/02/2019";"0"
"1431";"971";"19/02/2019";"0"
"1432";"970";"19/02/2019";"0"
"1433";"894";"20/02/2019";"0"
"1434";"249";"20/02/2019";"0"
"1435";"441";"20/02/2019";"0"
"1436";"902";"20/02/2019";"0"
"1437";"972";"20/02/2019";"0"
"1438";"462";"20/02/2019";"0"
"1439";"973";"20/02/2019";"0"
"1440";"967";"20/02/2019";"0"
"1441";"974";"20/02/2019";"0"
"1442";"975";"20/02/2019";"0"
"1443";"937";"20/02/2019";"0"
"1444";"896";"21/02/2019";"0"
"1445";"976";"21/02/2019";"0"
"1446";"939";"21/02/2019";"0"
"1447";"977";"21/02/2019";"0"
"1448";"978";"21/02/2019";"0"
"1449";"978";"21/02/2019";"0"
"1450";"979";"21/02/2019";"0"
"1451";"953";"21/02/2019";"0"
"1452";"91";"21/02/2019";"0"
"1453";"980";"21/02/2019";"0"
"1454";"882";"22/02/2019";"0"
"1455";"641";"22/02/2019";"0"
"1456";"981";"22/02/2019";"0"
"1457";"954";"22/02/2019";"0"
"1458";"889";"22/02/2019";"0"
"1459";"975";"22/02/2019";"0"
"1460";"809";"22/02/2019";"0"
"1461";"946";"23/02/2019";"0"
"1462";"928";"23/02/2019";"0"
"1463";"982";"23/02/2019";"0"
"1464";"984";"23/02/2019";"0"
"1465";"983";"23/02/2019";"0"
"1466";"802";"23/02/2019";"0"
"1467";"985";"23/02/2019";"0"
"1468";"89";"23/02/2019";"0"
"1469";"974";"23/02/2019";"0"
"1470";"960";"23/02/2019";"0"
"1471";"986";"25/02/2019";"0"
"1472";"962";"25/02/2019";"0"
"1473";"890";"25/02/2019";"0"
"1474";"987";"25/02/2019";"0"
"1475";"717";"25/02/2019";"0"
"1476";"990";"25/02/2019";"0"
"1477";"988";"25/02/2019";"0"
"1478";"989";"25/02/2019";"0"
"1479";"571";"25/02/2019";"0"
"1480";"992";"25/02/2019";"0"
"1481";"991";"25/02/2019";"0"
"1482";"993";"25/02/2019";"0"
"1483";"994";"26/02/2019";"0"
"1484";"977";"26/02/2019";"0"
"1485";"995";"26/02/2019";"0"
"1486";"996";"26/02/2019";"0"
"1487";"997";"26/02/2019";"0"
"1488";"916";"26/02/2019";"0"
"1489";"998";"26/02/2019";"0"
"1490";"999";"26/02/2019";"0"
"1491";"971";"26/02/2019";"0"
"1492";"1000";"26/02/2019";"0"
"1493";"1001";"26/02/2019";"0"
"1494";"1002";"26/02/2019";"0"
"1495";"956";"27/02/2019";"0"
"1496";"1000";"27/02/2019";"0"
"1497";"951";"27/02/2019";"0"
"1498";"758";"27/02/2019";"0"
"1499";"967";"27/02/2019";"0"
"1500";"1005";"27/02/2019";"0"
"1501";"1004";"27/02/2019";"0"
"1502";"220";"27/02/2019";"0"
"1503";"1006";"27/02/2019";"0"
"1504";"1007";"28/02/2019";"0"
"1505";"919";"28/02/2019";"0"
"1506";"980";"28/02/2019";"0"
"1507";"513";"28/02/2019";"0"
"1508";"1008";"28/02/2019";"0"
"1509";"455";"28/02/2019";"0"
"1510";"926";"01/03/2019";"0"
"1511";"981";"01/03/2019";"0"
"1512";"981";"01/03/2019";"0"
"1513";"1009";"01/03/2019";"0"
"1514";"426";"01/03/2019";"0"
"1515";"1010";"01/03/2019";"0"
"1516";"1008";"01/03/2019";"0"
"1517";"957";"01/03/2019";"0"
"1518";"895";"01/03/2019";"0"
"1519";"1011";"02/03/2019";"0"
"1520";"782";"02/03/2019";"0"
"1521";"210";"02/03/2019";"0"
"1522";"539";"04/03/2019";"0"
"1523";"1012";"04/03/2019";"0"
"1524";"912";"04/03/2019";"0"
"1525";"1013";"04/03/2019";"0"
"1526";"1014";"04/03/2019";"0"
"1527";"669";"04/03/2019";"0"
"1528";"1015";"04/03/2019";"0"
"1529";"1016";"04/03/2019";"0"
"1530";"885";"04/03/2019";"0"
"1531";"823";"04/03/2019";"0"
"1532";"1017";"04/03/2019";"0"
"1533";"1019";"04/03/2019";"0"
"1534";"367";"04/03/2019";"0"
"1535";"1020";"04/03/2019";"0"
"1536";"647";"05/03/2019";"0"
"1537";"749";"05/03/2019";"0"
"1538";"688";"05/03/2019";"0"
"1539";"896";"05/03/2019";"0"
"1540";"1021";"05/03/2019";"0"
"1541";"438";"05/03/2019";"0"
"1542";"83";"05/03/2019";"0"
"1543";"1018";"05/03/2019";"0"
"1544";"1022";"05/03/2019";"0"
"1545";"1023";"05/03/2019";"0"
"1546";"563";"06/03/2019";"0"
"1547";"407";"06/03/2019";"0"
"1548";"1024";"06/03/2019";"0"
"1549";"961";"06/03/2019";"0"
"1550";"1025";"06/03/2019";"0"
"1551";"1007";"06/03/2019";"0"
"1552";"1026";"06/03/2019";"0"
"1553";"1022";"06/03/2019";"0"
"1554";"1027";"06/03/2019";"0"
"1555";"1028";"07/03/2019";"0"
"1556";"984";"07/03/2019";"0"
"1557";"1015";"07/03/2019";"0"
"1558";"1029";"07/03/2019";"0"
"1559";"468";"07/03/2019";"0"
"1560";"930";"07/03/2019";"0"
"1561";"745";"07/03/2019";"0"
"1562";"95";"07/03/2019";"0"
"1563";"1030";"07/03/2019";"0"
"1564";"712";"07/03/2019";"0"
"1565";"1032";"07/03/2019";"0"
"1566";"1031";"07/03/2019";"0"
"1567";"977";"08/03/2019";"0"
